Library_ID	Run_ID	Filename	md5sum
CHM1-Lib1-2_P6C4_30pM	2015-04-28_RS42265_CHM1_Lib1-2_Run12_A01	m150429_062056_42265_c100811682550000001823178610081530_s1_p0.3.bax.h5	7f0f716e10e1c32778012842191819a3
CHM1-Lib1-2_P6C4_30pM	2015-04-28_RS42265_CHM1_Lib1-2_Run12_A01	m150429_062056_42265_c100811682550000001823178610081530_s1_p0.2.bax.h5	7afac5654469098868ed1d2fbaf76290
CHM1-Lib1-2_P6C4_30pM	2015-04-28_RS42265_CHM1_Lib1-2_Run12_A01	m150429_062056_42265_c100811682550000001823178610081530_s1_p0.1.bax.h5	15ffe3ba0ffcd6a694cf4531b18962ae
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_E01	m150429_045558_42161_c100818432550000001823176611031514_s1_p0.metadata.xml	cb523f52a143fec2b35d78efd1038316
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_E01	m150429_045558_42161_c100818432550000001823176611031514_s1_p0.bas.h5	7637fb8eda1cea6e2c7689f57062c997
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_E01	m150429_045558_42161_c100818432550000001823176611031514_s1_p0.3.bax.h5	c6ed31cf63995c8b28e694e634dfb1b2
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_E01	m150429_045558_42161_c100818432550000001823176611031514_s1_p0.2.bax.h5	1ab4892565e37245900bedf5de1ccc25
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_E01	m150429_045558_42161_c100818432550000001823176611031514_s1_p0.1.bax.h5	1cb649f44bf0bb2ad7ee4ba1a0590dd5
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_E01	m150429_050244_42142_c100811582550000001823178610081564_s1_p0.metadata.xml	3cc6dd255e6ff2f920bed260b32cdee4
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_E01	m150429_050244_42142_c100811582550000001823178610081564_s1_p0.bas.h5	39bdb752b9f56148d1c740c12f072ee1
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_E01	m150429_050244_42142_c100811582550000001823178610081564_s1_p0.3.bax.h5	c1fe802aee5d58e5ba75d99302e62cc5
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_E01	m150429_050244_42142_c100811582550000001823178610081564_s1_p0.2.bax.h5	9596e57aa8285d68506fc0e5673d6ae0
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_E01	m150429_050244_42142_c100811582550000001823178610081564_s1_p0.1.bax.h5	dadcf86c0176297450f9f4563b00ac39
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_D01	m150428_223429_42161_c100818432550000001823176611031513_s1_p0.metadata.xml	b6b39b4d0b3465a2d696759d33120121
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_D01	m150428_223429_42161_c100818432550000001823176611031513_s1_p0.bas.h5	ff3bf3cffff1334caa245f370819708d
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_D01	m150428_223429_42161_c100818432550000001823176611031513_s1_p0.3.bax.h5	1db6a6d1e01231451371e7b68665d72f
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_D01	m150428_223429_42161_c100818432550000001823176611031513_s1_p0.2.bax.h5	de5bf32d24e788635e1e0e6417ecb4b3
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_D01	m150428_223429_42161_c100818432550000001823176611031513_s1_p0.1.bax.h5	51a2074f339247884f3b8704a885cd36
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_D01	m150428_224103_42142_c100811582550000001823178610081563_s1_p0.metadata.xml	40c94801fb6ca3d91b8a2e8fdd1a69b9
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_D01	m150428_224103_42142_c100811582550000001823178610081563_s1_p0.bas.h5	0b539e0f65de7a404d78a2891cd01607
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_D01	m150428_224103_42142_c100811582550000001823178610081563_s1_p0.3.bax.h5	8fecb203472002b811e34b96b236f41d
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_D01	m150428_224103_42142_c100811582550000001823178610081563_s1_p0.2.bax.h5	78042c3324c2c3d62813dde97bd35628
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_D01	m150428_224103_42142_c100811582550000001823178610081563_s1_p0.1.bax.h5	eb0cb596ac5a0a74931d64904d3f2639
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_C01	m150428_161516_42161_c100818432550000001823176611031512_s1_p0.metadata.xml	3cf0b7ab34025456a2e2a192643c8815
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_C01	m150428_161516_42161_c100818432550000001823176611031512_s1_p0.bas.h5	9e7a717fa9e839e98e73306cc475abff
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_C01	m150428_161516_42161_c100818432550000001823176611031512_s1_p0.3.bax.h5	2c3f6b6dd48530e661ce5b371d3b7572
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_C01	m150428_161516_42161_c100818432550000001823176611031512_s1_p0.2.bax.h5	2306927512fd160d33ab232588e1a16b
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_C01	m150428_161516_42161_c100818432550000001823176611031512_s1_p0.1.bax.h5	b30bf377c4eeaa810cb4c12b39ff9978
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_C01	m150428_162109_42142_c100811582550000001823178610081562_s1_p0.metadata.xml	5dec3433da7161221368d1c58d62f524
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_C01	m150428_162109_42142_c100811582550000001823178610081562_s1_p0.bas.h5	cf98b190d612174a415ff61bdc947f0c
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_C01	m150428_162109_42142_c100811582550000001823178610081562_s1_p0.3.bax.h5	af0999b3566cae89278597e506f42013
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_C01	m150428_162109_42142_c100811582550000001823178610081562_s1_p0.2.bax.h5	8a3c2982da3583294111a2c3b23d7b67
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_C01	m150428_162109_42142_c100811582550000001823178610081562_s1_p0.1.bax.h5	2a6cfc291f3f054b867468ea586e8065
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_B01	m150428_095603_42161_c100818432550000001823176611031511_s1_p0.metadata.xml	fd888873d47a9dc3cdf702d37e3b4f6d
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_B01	m150428_095603_42161_c100818432550000001823176611031511_s1_p0.bas.h5	c9d20dc91738b4ce46f6acfe4b73cc57
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_B01	m150428_095603_42161_c100818432550000001823176611031511_s1_p0.3.bax.h5	2de0544288f06afcacec763d18601ad3
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_B01	m150428_095603_42161_c100818432550000001823176611031511_s1_p0.2.bax.h5	d02859d5dc3d87402fc2ba9e8d3097c3
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_B01	m150428_095603_42161_c100818432550000001823176611031511_s1_p0.1.bax.h5	aa940f2df6c67b36954c981437dfb5b2
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_B01	m150428_100104_42142_c100811582550000001823178610081561_s1_p0.metadata.xml	5f39883bd263900bbe1b42a1842b9d83
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_B01	m150428_100104_42142_c100811582550000001823178610081561_s1_p0.bas.h5	3665309d69468258ec663e5bc862ccd2
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_B01	m150428_100104_42142_c100811582550000001823178610081561_s1_p0.3.bax.h5	0017bc07f9efd66d6ad8deca3ebbdb94
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_B01	m150428_100104_42142_c100811582550000001823178610081561_s1_p0.2.bax.h5	7caf30d001dee078c5a2ec2b6836b6b7
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_B01	m150428_100104_42142_c100811582550000001823178610081561_s1_p0.1.bax.h5	a14001cc579f79c43473a03e96925731
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_A01	m150428_033714_42161_c100818432550000001823176611031510_s1_p0.metadata.xml	82676d0fd8cb8910ed3962ee89c56e47
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_A01	m150428_033714_42161_c100818432550000001823176611031510_s1_p0.bas.h5	38ff1103b7cba277159d7aa48ac681f2
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_A01	m150428_033714_42161_c100818432550000001823176611031510_s1_p0.3.bax.h5	f04308b52f69d0fba1eb95d251074464
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_A01	m150428_033714_42161_c100818432550000001823176611031510_s1_p0.2.bax.h5	9a88ef183cdd1e96957a359f7dae207c
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42161_CHM1_Lib2_run11_A01	m150428_033714_42161_c100818432550000001823176611031510_s1_p0.1.bax.h5	a555a28fa7aa67e4b4077a0093aee140
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_H01	m150428_024726_42271_c100794392550000001823180410081567_s1_p0.metadata.xml	b232fbe99c0d648884e08b6a33dfe722
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_H01	m150428_024726_42271_c100794392550000001823180410081567_s1_p0.bas.h5	a95747e24f06ae1f6caefb1d6da8294c
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_H01	m150428_024726_42271_c100794392550000001823180410081567_s1_p0.3.bax.h5	27305479650db633073ae529b4944b23
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_H01	m150428_024726_42271_c100794392550000001823180410081567_s1_p0.2.bax.h5	930896444cf7b1f745ab383a0bd7c7fe
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_H01	m150428_024726_42271_c100794392550000001823180410081567_s1_p0.1.bax.h5	ef781bafa83190a6fd0ff3d13fc0d189
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_H01	m150428_023529_42265_c100818532550000001823176611031587_s1_p0.metadata.xml	dd841d1ad0ea89e8fb1bd797e9d7af1f
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_H01	m150428_023529_42265_c100818532550000001823176611031587_s1_p0.bas.h5	88fe501937cc94fd845d65dd1d150656
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_H01	m150428_023529_42265_c100818532550000001823176611031587_s1_p0.3.bax.h5	dd38e27540eba27fd0fb47a8bdca6393
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_H01	m150428_023529_42265_c100818532550000001823176611031587_s1_p0.2.bax.h5	5a3fc3cdbfeb079747b827e4d2140d63
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_H01	m150428_023529_42265_c100818532550000001823176611031587_s1_p0.1.bax.h5	e9b506fcdb2dc6b4526349b645b5d798
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_A01	m150428_033959_42142_c100811582550000001823178610081560_s1_p0.metadata.xml	6546289c5485333e65135e177968de59
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_A01	m150428_033959_42142_c100811582550000001823178610081560_s1_p0.bas.h5	6f58ac5ccef806214f0da072b973b130
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_A01	m150428_033959_42142_c100811582550000001823178610081560_s1_p0.3.bax.h5	89c55b6a9b9f16f73cdd8fa26e9b2213
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_A01	m150428_033959_42142_c100811582550000001823178610081560_s1_p0.2.bax.h5	9f2d2c34d4277161a95f2bfb818cf3e3
CHM1-Lib2_P6C4_40pM	2015-04-27_RS42142_CHM1_Lib2_Run11_A01	m150428_033959_42142_c100811582550000001823178610081560_s1_p0.1.bax.h5	b83ba4b1a3c4b939d6fba66ec1b86ef9
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_G01	m150427_201904_42265_c100818532550000001823176611031586_s1_p0.metadata.xml	9335103657293f9fa3da4c09cf7279a1
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_G01	m150427_201904_42265_c100818532550000001823176611031586_s1_p0.bas.h5	37f0fcd17c885d8266e218f3ca7b462b
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_G01	m150427_201904_42265_c100818532550000001823176611031586_s1_p0.3.bax.h5	a0437b0685e764ac41c5c6c453ff7111
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_G01	m150427_201904_42265_c100818532550000001823176611031586_s1_p0.2.bax.h5	f36e2c74267986b71a2dc9025c1cb5f0
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_G01	m150427_201904_42265_c100818532550000001823176611031586_s1_p0.1.bax.h5	e06ff7ea130454ce2bf3f8ba8b410a8d
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_G01	m150427_202443_42271_c100794392550000001823180410081566_s1_p0.metadata.xml	aeef983b44106c1fbb383949d4ad18d1
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_G01	m150427_202443_42271_c100794392550000001823180410081566_s1_p0.bas.h5	25877d68827f0e651a2dc1f01a3f4399
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_G01	m150427_202443_42271_c100794392550000001823180410081566_s1_p0.3.bax.h5	28d46535530203e313903a4cb606a676
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_G01	m150427_202443_42271_c100794392550000001823180410081566_s1_p0.2.bax.h5	d371dfab3092be2ac748ac8039ab78f8
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_G01	m150427_202443_42271_c100794392550000001823180410081566_s1_p0.1.bax.h5	0b4bccb252594e540fbcb4b4bca468cf
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_F01	m150427_135924_42271_c100794392550000001823180410081565_s1_p0.metadata.xml	853da109671a074e30b4aba93a8b2e74
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_F01	m150427_135924_42271_c100794392550000001823180410081565_s1_p0.bas.h5	120b4dac6dc45da65edfa42fb8c7e437
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_F01	m150427_135924_42271_c100794392550000001823180410081565_s1_p0.3.bax.h5	1c8b06576820fd8161fedd26043cd7b2
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_F01	m150427_135924_42271_c100794392550000001823180410081565_s1_p0.2.bax.h5	bdef771e1b6ff2bdfa6847e61360489e
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_F01	m150427_135924_42271_c100794392550000001823180410081565_s1_p0.1.bax.h5	93619bd89918b308cbe84b174ed4aaa7
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_F01	m150427_135703_42265_c100818532550000001823176611031585_s1_p0.metadata.xml	c67b774728a92b889611808a9755dc5b
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_F01	m150427_135703_42265_c100818532550000001823176611031585_s1_p0.bas.h5	2f7858380df9b5c9f90302dc3272a036
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_F01	m150427_135703_42265_c100818532550000001823176611031585_s1_p0.3.bax.h5	3d289e478912ca74f3b5991770359af5
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_F01	m150427_135703_42265_c100818532550000001823176611031585_s1_p0.2.bax.h5	1809bd811f57640420ee48e7848e47f3
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_F01	m150427_135703_42265_c100818532550000001823176611031585_s1_p0.1.bax.h5	dfd57882c2b60d7e04692ad069310600
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_E01	m150427_073744_42271_c100794392550000001823180410081564_s1_p0.metadata.xml	47c9fc4e47e79a0faddf00cd94532602
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_E01	m150427_073744_42271_c100794392550000001823180410081564_s1_p0.bas.h5	0eebe835c7eb8be55467c6659ea878c9
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_E01	m150427_073744_42271_c100794392550000001823180410081564_s1_p0.3.bax.h5	284c281713ebe00a67643daa4dc949eb
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_E01	m150427_073744_42271_c100794392550000001823180410081564_s1_p0.2.bax.h5	b563e8f48e5b4a219b0e65ac774d8d0d
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_E01	m150427_073744_42271_c100794392550000001823180410081564_s1_p0.1.bax.h5	25bde92cd1455f4ef008a112f21c845d
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_E01	m150427_073750_42265_c100818532550000001823176611031584_s1_p0.metadata.xml	99d8b1a08151ec275aa7fa73dfb55b0e
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_E01	m150427_073750_42265_c100818532550000001823176611031584_s1_p0.bas.h5	26f1f94f95b8f7a8d4a33f60fd6a2a30
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_E01	m150427_073750_42265_c100818532550000001823176611031584_s1_p0.3.bax.h5	6930228785d33b9189190d2a84f73cc4
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_E01	m150427_073750_42265_c100818532550000001823176611031584_s1_p0.2.bax.h5	d27b4eb9186d51cf54b8ccfed4236f4d
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_E01	m150427_073750_42265_c100818532550000001823176611031584_s1_p0.1.bax.h5	ac52608f6063e504b43fd3dc03e861dd
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_D01	m150427_011913_42271_c100794392550000001823180410081563_s1_p0.metadata.xml	6e5bc0a544fae6a35de26dee6bcc5d8d
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_D01	m150427_011913_42271_c100794392550000001823180410081563_s1_p0.bas.h5	8744a2f606fb85467629f83802d3e8db
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_D01	m150427_011913_42271_c100794392550000001823180410081563_s1_p0.3.bax.h5	ab70e41fa56303f3d8f463dc20cf5203
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_D01	m150427_011913_42271_c100794392550000001823180410081563_s1_p0.2.bax.h5	4906ca94e6a4a790b7db6d65a4c99640
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_D01	m150427_011913_42271_c100794392550000001823180410081563_s1_p0.1.bax.h5	39b7fd84ac08fd1950ccff95b4f807f9
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_D01	m150427_011837_42265_c100818532550000001823176611031583_s1_p0.metadata.xml	eb00ab7d8c45b53375698e2005502297
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_D01	m150427_011837_42265_c100818532550000001823176611031583_s1_p0.bas.h5	2b8b7d404777945d81508e0bda27fa57
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_D01	m150427_011837_42265_c100818532550000001823176611031583_s1_p0.3.bax.h5	a71e6b72a7b53f2230749ef4d63cc035
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_D01	m150427_011837_42265_c100818532550000001823176611031583_s1_p0.2.bax.h5	1c2c799f76f1fd24fb7cba2cd6f3c4cb
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_D01	m150427_011837_42265_c100818532550000001823176611031583_s1_p0.1.bax.h5	b01c7634d3bd0a85aaf0a6afe749fa75
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_H01	m150426_223929_42161_c100794322550000001823180410081537_s1_p0.metadata.xml	0afce4296e2804fb74998d2ba21f4198
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_H01	m150426_223929_42161_c100794322550000001823180410081537_s1_p0.bas.h5	d530d0fc07894ec5635d69c55a47f5d2
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_H01	m150426_223929_42161_c100794322550000001823180410081537_s1_p0.3.bax.h5	78baac9c0e3082b2fa57db404a4e1856
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_H01	m150426_223929_42161_c100794322550000001823180410081537_s1_p0.2.bax.h5	a11fc88e856d10bdea9ec1f4c58a815b
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_H01	m150426_223929_42161_c100794322550000001823180410081537_s1_p0.1.bax.h5	3b713777878081a77b8cb398ba46d389
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_H01	m150426_224813_42142_c100818642550000001823176611031547_s1_p0.metadata.xml	ca900967bafe19043520f75c0567aa96
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_H01	m150426_224813_42142_c100818642550000001823176611031547_s1_p0.bas.h5	3367310d85f1bbdd68f87bc94b7545df
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_H01	m150426_224813_42142_c100818642550000001823176611031547_s1_p0.3.bax.h5	9f50b7fd0766161a17570f02b525cc10
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_H01	m150426_224813_42142_c100818642550000001823176611031547_s1_p0.2.bax.h5	9fa6fb7e0ef8e866a37a23a14efb9abf
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_H01	m150426_224813_42142_c100818642550000001823176611031547_s1_p0.1.bax.h5	d3cf69f27ab30a431cf2fa8ed248a98e
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_C01	m150426_190107_42271_c100794392550000001823180410081562_s1_p0.metadata.xml	fcb84493b85fafb9c1541e8bf19d1443
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_C01	m150426_190107_42271_c100794392550000001823180410081562_s1_p0.bas.h5	ea17b9c45807ff4de9f5afa75a5c3dfb
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_C01	m150426_190107_42271_c100794392550000001823180410081562_s1_p0.3.bax.h5	8917b26b343bc5ea86dee3f939e9089e
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_C01	m150426_190107_42271_c100794392550000001823180410081562_s1_p0.2.bax.h5	ba689c180f6d9e5811578b0bc99b9799
CHM1_Lib2_P6C4_40pM	2015-04-25_RS42271_CHM1_Lib2_run10_C01	m150426_190107_42271_c100794392550000001823180410081562_s1_p0.1.bax.h5	6d19163b4594b482c86adbd9b148bcb9
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_C01	m150426_185932_42265_c100818532550000001823176611031582_s1_p0.metadata.xml	ffe720b4934b82602e09feaaf2f466b7
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_C01	m150426_185932_42265_c100818532550000001823176611031582_s1_p0.bas.h5	4b7f5e72e9a86b73262d8a15b4c564f9
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_C01	m150426_185932_42265_c100818532550000001823176611031582_s1_p0.3.bax.h5	ca7aae350705de1272cd50514fd0ae92
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_C01	m150426_185932_42265_c100818532550000001823176611031582_s1_p0.2.bax.h5	dc8673c8f175c0cc9b6897471678c618
CHM1-Lib2_P6C4_40pM	2015-04-25_RS42265_CHM1_Lib2_Run10_C01	m150426_185932_42265_c100818532550000001823176611031582_s1_p0.1.bax.h5	addcd7be84b61f5a4fece45df1482ae7
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_G01	m150426_162001_42161_c100794322550000001823180410081536_s1_p0.metadata.xml	9cd22d6a791fb3eb20512fc8524bef43
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_G01	m150426_162001_42161_c100794322550000001823180410081536_s1_p0.bas.h5	3c92f115e14aef6e1a7902577f949439
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_G01	m150426_162001_42161_c100794322550000001823180410081536_s1_p0.3.bax.h5	08caa0f52909c2edf530449cb3ffd525
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_G01	m150426_162001_42161_c100794322550000001823180410081536_s1_p0.2.bax.h5	bc1f75677601102d7f0be99f99e9cf01
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42161_CHM1_Lib2_Run9_G01	m150426_162001_42161_c100794322550000001823180410081536_s1_p0.1.bax.h5	f8532cffcb09d0cdaac8fb7ed67b5bd7
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_G01	m150426_162721_42142_c100818642550000001823176611031546_s1_p0.metadata.xml	b86caee8d599c8790c892631f369d0a0
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_G01	m150426_162721_42142_c100818642550000001823176611031546_s1_p0.bas.h5	ec96cc9b2f30357bb4eadf19ec704562
CHM1-Lib1_P6C4_40pM	2015-04-24_RS42142_CHM1_Lib2_Run9_G01	m150426_162721_42142_c100818642550000001823176611031546_s1_p0.3.bax.h5	d0a07df3e920e371108d4c75008dcf05
